STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,subregion,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MEDICAL_PROCEDURE,Medical procedure,OCCUPATION,Occupation,DIAGNOSTIC_TYPE,Diagnostic category,PROVIDER,Provider,FUNCTION,Healthcare function,MODE_PROVISION,Mode of provision,CARE_TYPE,Care type,HEALTH_FACILITY,Medical technology,AGE,Age,SEX,Sex,DATA_SRCE,Data source,WAITING_TIME,Waiting time,DISEASE,Disease,CANCER_SITE,Cancer site,CONSULTATION_TYPE,Consultation type,TIME_PERIOD,Time period,PROC_TOT,PROC_PER1,Avg_rate,DENOM,,# of appen,,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,57916,97.8,,59218813.91,,5791600000,57916,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,56693,95.2,,59551470.59,,5669300000,56693,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,53290,89.1,,59809203.14,,5329000000,53290,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,51753,86.2,,60038283.06,,5175300000,51753,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,49705,82.6,,60175544.79,,4970500000,49705,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,49032,81.3,,60309963.1,,4903200000,49032,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,46911,77.8,,60296915.17,,4691100000,46911,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,44167,73.3,,60255115.96,,4416700000,44167,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,42972,71.5,,60100699.3,,4297200000,42972,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,42113,70.2,,59990028.49,,4211300000,42113,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,41056,68.6,,59848396.5,,4105600000,41056,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,39700,66.5,,59699248.12,,3970000000,39700,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,32755,55.1,,59446460.98,,3275500000,32755,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,34524,58.4,,59116438.36,,3452400000,34524,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ITA,Southern Europe,Italy,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,35326,59.9,90.34090909,58974958.26,59154157.25,3532600000,35326,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,101127,204.1,,49547770.7,,10112700000,101127,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,96126,192.5,,49935584.42,,9612600000,96126,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,100154,199.5,,50202506.27,,10015400000,100154,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,97600,193.5,,50439276.49,,9760000000,97600,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,93495,184.2,,50757328.99,,9349500000,93495,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,90498,177.4,,51013528.75,,9049800000,90498,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,92849,181.3,,51212906.78,,9284900000,92849,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,90536,176.3,,51353374.93,,9053600000,90536,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,82545,160,,51590625,,8254500000,82545,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,81565,157.6,,51754441.62,,8156500000,81565,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,78579,151.6,,51833113.46,,7857900000,78579,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,81205,156.9,,51755895.47,,8120500000,81205,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,KOR,Eastern Asia,South Korea,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,76701,148.6,175.6538462,51615746.97,51000930.76,7670100000,76701,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,7567,227.7,,3323232.323,,756700000,7567,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,6728,205.7,,3270782.693,,672800000,6728,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,6692,207.1,,3231289.232,,669200000,6692,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,6619,207,,3197584.541,,661900000,6619,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,6310,199.5,,3162907.268,,631000000,6310,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,5882,189.9,,3097419.695,,588200000,5882,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,5832,192.6,,3028037.383,,583200000,5832,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,5644,188.9,,2987824.246,,564400000,5644,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,5382,181.9,,2958768.554,,538200000,5382,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,5234,178.5,,2932212.885,,523400000,5234,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,5196,178.9,,2904415.875,,519600000,5196,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,4991,174,,2868390.805,,499100000,4991,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,5016,177.4,,2827508.455,,501600000,5016,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,4767,170.1,,2802469.136,,476700000,4767,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,4676,167.4,,2793309.438,,467600000,4676,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,3944,141.1,,2795180.723,,394400000,3944,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,4256,151.6,,2807387.863,,425600000,4256,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LTU,Eastern Europe,Lithuania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,4509,159.2,183.25,2832286.432,2990055.975,450900000,4509,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,LUX,Western Europe,Luxembourg,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,833,199.3,,417962.87,,83300000,833,,,,,,,,,,,
