Author,StudyYear,Continent,Country,Region,geo_type,zoom,admin,name,name_format,AgeRange,age_cat,Subgroup,Year,year_mid,IBD_IncidencePer100000,CD_IncidencePer100000,UC_IncidencePer100000,IBDU_IncidencePer100000,IBD_PrevalencePer100000,CD_PrevalencePer100000,UC_PrevalencePer100000,IBDU_PrevalencePer100000,Standardization,Reference,URL
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",15-19,Pediatric-Onset,Females,1998-2007,2003,,16.7,4,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",15-19,Pediatric-Onset,Males,1998-2007,2003,,12,4,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,2000-2002,2001,,5.2,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<10,Pediatric-Onset,Overall,2000-2002,2001,,0.3,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",10-19,Pediatric-Onset,Overall,2000-2002,2001,,10.4,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,2003-2005,2004,,5.6,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<10,Pediatric-Onset,Overall,2003-2005,2004,,0.5,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",10-19,Pediatric-Onset,Overall,2003-2005,2004,,11.1,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,2006-2007,2007,,5.9,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<10,Pediatric-Onset,Overall,2006-2007,2007,,1.1,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Chouraki,2011,Europe,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime, France",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",10-19,Pediatric-Onset,Overall,2006-2007,2007,,11.1,,,,,,,age-standardized,Chouraki et al. The changing pattern of Crohn's disease incidence in northern France: A continuing increase in the 10- to 19-year-old age bracket (1988-2007).    SEE NOTES - I WOULD RECOMMEND EXCLUDING THIS IN FAVOUR OF DUPLICATE DATA PRESENTED IN BEQUET ET AL (#569). Aliment Pharmcol Ther. 2011;33:1133.,https://doi.org/10.1111/j.1365-2036.2011.04628.x
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,1988-1990,1989,,9.84,7.66,,,,,,age-standardized,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<17,Pediatric-Onset,Overall,1988-2011,2000,,3.2,1.1,,,,,,,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,1991-1993,1992,,11.41,7.44,,,,,,age-standardized,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,1994-1996,1995,,12.28,7.76,,,,,,age-standardized,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,1997-1999,1998,,14.29,7.87,,,,,,age-standardized,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,2000-2002,2001,,14.17,7.51,,,,,,age-standardized,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,2003-2005,2004,,14.26,9.77,,,,,,age-standardized,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,2006-2008,2007,,16.6,9.72,,,,,,age-standardized,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Fumery,2018,Europe,France,"France (départements du Nord, du Pas de Calais, de la Somme et de la Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<20,Pediatric-Onset,Overall,2009-2011,2010,,15.26,8.38,,,,,,age-standardized,Fumery et al. Epidemiology and natural history of inflammatory bowel disease: 30 years of epimad registry. Hepato-Gastro et Oncologie digestive. 2018;25:145.,10.1684/hpg.2017.1572
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<17,Pediatric-Onset,Overall,1988-1990,1989,3.1,2.1,0.8,0.2,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<10,Pediatric-Onset,Overall,1988-1990,1989,0.9,0.6,0.3,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",10-16,Pediatric-Onset,Overall,1988-1990,1989,6,4.2,1.6,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<17,Pediatric-Onset,Overall,1988-2011,2000,4.4,3.2,1.1,0.1,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<17,Pediatric-Onset,Overall,1991-1993,1992,,2.2,0.7,0.06,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<10,Pediatric-Onset,Overall,1991-1993,1992,,0.4,0.2,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",10-16,Pediatric-Onset,Overall,1991-1993,1992,,4.7,1.2,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<17,Pediatric-Onset,Overall,1994-1996,1995,,2.5,0.9,0.05,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<10,Pediatric-Onset,Overall,1994-1996,1995,,0.4,0.2,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",10-16,Pediatric-Onset,Overall,1994-1996,1995,,5.3,1.9,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<17,Pediatric-Onset,Overall,1997-1999,1998,,3,0.9,0.1,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<10,Pediatric-Onset,Overall,1997-1999,1998,,0.6,0.2,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",10-16,Pediatric-Onset,Overall,1997-1999,1998,,6.1,1.8,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<17,Pediatric-Onset,Overall,2000-2002,2001,,2.9,0.8,0.1,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<10,Pediatric-Onset,Overall,2000-2002,2001,,0.5,0.3,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",10-16,Pediatric-Onset,Overall,2000-2002,2001,,6.2,1.6,,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
Ghione,2018,Europe,France,"France (Nord, Pas-de-Calais, Somme, Seine-Maritime)",region,6,France,"Nord, Pas-de-Calais, Somme and Seine-Maritime","Nord, Pas-de-Calais, Somme and Seine-Maritime",<17,Pediatric-Onset,Overall,2003-2005,2004,,3.6,1.1,0.1,,,,,age-standardized,Ghione et al. Dramatic Increase in Incidence of Ulcerative Colitis and Crohn's Disease (1988-2011): A Population-Based Study of French Adolescents. American Journal of Gastroenterology. 2018;113:265.,10.1038/ajg.2017.228
